t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
248,172.29063850105186,189.43180075271258,31.4652643128832,34.644712991229795,11.413205259919419,11.482435424519965
249,173.25661154505661,190.6153334725458,31.530776935429422,34.73534416275411,11.409364877435838,11.477547877833866
250,174.22461783437836,191.80204236557182,31.595576836616097,34.82608952106472,11.406384567132068,11.472851271058452
251,175.19291160457627,192.9897728686433,31.659693709647755,34.9167524069255,11.404510549875736,11.467926050152672
252,176.1616702794842,194.17903534565565,31.723260456562247,35.0066821128212,11.402843140373859,11.464009687134881
253,177.134727962675,195.37272029668193,31.787550194133274,35.09709178385994,11.401554257289565,11.460603866198111
254,178.11180288791635,196.57135333624265,31.851657907200142,35.18529657742095,11.399304670614363,11.457244375452955
255,179.09165664359912,197.7746902910139,31.915934322836122,35.27289039716775,11.3980177369367,11.454204566046574
256,180.07432044638685,198.98156942512233,31.98002522249538,35.36077857917079,11.396811263839572,11.451208223782219
257,181.05742943678825,200.1910372635904,32.045000589804374,35.44769316340667,11.39521032902917,11.448017506539639
258,182.0444156967777,201.40576764665622,32.11131209683354,35.534552849048985,11.3930459612072,11.445632597373692
259,183.03219016744282,202.6225138776607,32.177785057342206,35.62044735062224,11.390451397007494,11.44410198123613
260,184.02422746108408,203.8425819579574,32.244505668419805,35.70586849971621,11.388481235027852,11.441821447861948
261,185.01826732149425,205.0646143036615,32.31015960548839,35.7918396625189,11.386568959083743,11.43903755817093
262,186.0132677509438,206.2907244124616,32.37593390346052,35.87884639884342,11.384031134802068,11.436919249731352
263,187.00980895952642,207.5187013264717,32.4432608763892,35.96315481915249,11.381490753796475,11.434740151635271
264,188.00915111401463,208.74802934592446,32.51065084394585,36.04765569059827,11.379150192149268,11.432534193411877
265,189.01002623085134,209.98160384159226,32.57822979647509,36.132336361167575,11.376643802310944,11.43082016127952
266,190.0130047343295,211.21790725867828,32.6463715531959,36.2159585551764,11.373679957040792,11.42808737008086
267,191.0164822201477,212.4568974567479,32.71453049065445,36.299977479160724,11.370858687251518,11.424793170991878
268,192.02116592606868,213.69764640132354,32.78303190625121,36.3839269869066,11.367501145021896,11.422231628941358
269,193.02557570224542,214.94368073038785,32.85154064643972,36.46792767170376,11.364134183936073,11.418687369076858
270,194.0319149721754,216.19242347005155,32.92069662976118,36.553208742470815,11.360990878643683,11.415327562280988
271,195.03909103206774,217.44394300486758,32.990206881021955,36.638177651647865,11.35798195755704,11.413000283176416
272,196.0480734950118,218.69748871729308,33.060414483452625,36.723391664077724,11.355191246867387,11.411284820003056
273,197.05975894310686,219.95484182772793,33.13060531535595,36.80894771151771,11.352273730829573,11.409392975599362
274,198.07203980520492,221.21276468648102,33.20003071427176,36.89433709959101,11.34889777746248,11.408170000901253
